"sg_ue";"nr_candidato";"nm_urna_candidato";"sg_partido";"ds_composicao_coligacao";"ds_situacao";"qt_votos_candidato";"pr_votos_candidato";"cd_eleicao";"sg_abrangencia";"turno";"cd_cargo";"qt_sessoes";"qt_sessoes_t";"qt_sessoes_nt";"qt_sessoes_i";"qt_sessoes_ni";"qt_sessoes_apuradas";"qt_sessoes_nao_apuradas";"qt_eleitores";"qt_eleitores_aptos";"qt_eleitores_nao_aptos";"qt_eleitores_si";"qt_eleitores_sni";"qt_eleitores_compareceram";"qt_abstencoes";"vscv";"qt_votos_nominais";"qt_votos_computados";"qt_votos_brancos";"qt_votos_nulos";"qt_votos_nulos_vn";"qt_votos_nulos_vnt";"qt_votos_vp";"qt_votos_validos";"qt_votos_an";"qt_votos_anulados_sob_judice";"qt_votos_total"
79855;45;"JUNIOR MOTTER";"PSDB";"PSDB - PSDB / PODE / CIDADANIA / PSD";"Não eleito";2320;22,61;426;"MUNICIPAL";1;11;37;37;0;37;0;37;0;13103;13103;0;13103;0;10719;2384;0;10263;10263;168;288;288;0;0;10263;0;0;10719
79855;15;"DR FRANUS";"MDB";"MDB - PP / MDB / PROS";"Não eleito";2520;24,55;426;"MUNICIPAL";1;11;37;37;0;37;0;37;0;13103;13103;0;13103;0;10719;2384;0;10263;10263;168;288;288;0;0;10263;0;0;10719
79871;15;"HELIO BRUNING";"MDB";"MDB - MDB / PODE / PV / PSD";"Não eleito";1909;25,23;426;"MUNICIPAL";1;11;19;19;0;19;0;19;0;9268;9268;0;9268;0;7839;1429;0;7566;7566;94;179;179;0;0;7566;0;0;7839
79871;12;"VALMIR SCHLICKMANN";"PDT";"PDT - REPUBLICANOS / PDT";"Não eleito";1603;21,19;426;"MUNICIPAL";1;11;19;19;0;19;0;19;0;9268;9268;0;9268;0;7839;1429;0;7566;7566;94;179;179;0;0;7566;0;0;7839
79871;22;"DR GERSO";"PL";"PL - DEM / PSDB / PSC / PL / PMN";"Eleito";3355;44,34;426;"MUNICIPAL";1;11;19;19;0;19;0;19;0;9268;9268;0;9268;0;7839;1429;0;7566;7566;94;179;179;0;0;7566;0;0;7839
79871;11;"JHONATAN LAURINDO";"PP";"PP";"Não eleito";699;9,24;426;"MUNICIPAL";1;11;19;19;0;19;0;19;0;9268;9268;0;9268;0;7839;1429;0;7566;7566;94;179;179;0;0;7566;0;0;7839
79898;90;"MARCOS PESCADOR";"PROS";"PROS - PTB / PSDB / PSC / PROS / MDB";"Eleito";2640;47,59;426;"MUNICIPAL";1;11;19;19;0;19;0;19;0;7006;7006;0;7006;0;5800;1206;0;5547;5547;68;185;185;0;0;5547;0;0;5800
79898;17;"EDNEI SGOBI";"PSL";"PSL - PDT / PSD / PSL";"Não eleito";2266;40,85;426;"MUNICIPAL";1;11;19;19;0;19;0;19;0;7006;7006;0;7006;0;5800;1206;0;5547;5547;68;185;185;0;0;5547;0;0;5800
79898;11;"FÁTIMA";"PP";"PP";"Não eleito";641;11,56;426;"MUNICIPAL";1;11;19;19;0;19;0;19;0;7006;7006;0;7006;0;5800;1206;0;5547;5547;68;185;185;0;0;5547;0;0;5800
79910;22;"LANGE";"PL";"PL - CIDADANIA / DEM / PP / PDT / PODE / PL / PT / MDB";"Eleito";2546;100;426;"MUNICIPAL";1;11;15;15;0;15;0;15;0;4557;4557;0;4557;0;3967;590;0;2546;2546;736;685;685;0;0;2546;0;0;3967
79936;10;"JOÃO BRUNELLI";"REPUBLICANOS";"REPUBLICANOS";"Não eleito";1193;24,11;426;"MUNICIPAL";1;11;12;12;0;12;0;12;0;5787;5787;0;5787;0;5146;641;0;4948;4948;72;126;126;0;0;4948;0;0;5146
79936;22;"BELETTI";"PL";"PL - PL / PSD / CIDADANIA / PP";"Eleito";3755;75,89;426;"MUNICIPAL";1;11;12;12;0;12;0;12;0;5787;5787;0;5787;0;5146;641;0;4948;4948;72;126;126;0;0;4948;0;0;5146
79952;40;"SANDRÃO";"PSB";"PSB";"Não eleito";388;5,57;426;"MUNICIPAL";1;11;24;24;0;24;0;24;0;8374;8374;0;8374;0;7213;1161;0;3668;6967;87;159;159;0;0;3668;0;3299;7213
79952;45;"EDILSOM GRASSI";"PSDB";"PSDB - PSDB / PT / PL / PSC / PP / PSL / PATRIOTA / CIDADANIA";"Não eleito";3280;47,08;426;"MUNICIPAL";1;11;24;24;0;24;0;24;0;8374;8374;0;8374;0;7213;1161;0;3668;6967;87;159;159;0;0;3668;0;3299;7213
79952;14;"ARI GALLERT";"PTB";"PTB - MDB / PSD / PTB / PDT";"Não eleito";3299;47,35;426;"MUNICIPAL";1;11;24;24;0;24;0;24;0;8374;8374;0;8374;0;7213;1161;0;3668;6967;87;159;159;0;0;3668;0;3299;7213
79979;15;"JUNIOR WEILLER";"MDB";"MDB - PSB / REPUBLICANOS / PT / MDB / PL / CIDADANIA / PSD";"Eleito";3920;66,95;426;"MUNICIPAL";1;11;17;17;0;17;0;17;0;7550;7550;0;7550;0;6232;1318;0;5855;5855;112;265;265;0;0;5855;0;0;6232
79979;11;"NÉIA DE SOUZA";"PP";"PP - PSL / PP / PSDB";"Não eleito";1935;33,05;426;"MUNICIPAL";1;11;17;17;0;17;0;17;0;7550;7550;0;7550;0;6232;1318;0;5855;5855;112;265;265;0;0;5855;0;0;6232
79995;55;"BARALDI";"PSD";"PSD - PSD / PSC / PP";"Eleito";2658;61,93;426;"MUNICIPAL";1;11;14;14;0;14;0;14;0;5080;5080;0;5080;0;4434;646;0;4292;4292;46;96;96;0;0;4292;0;0;4434
79995;45;"DELEI";"PSDB";"PSDB - PSDB / CIDADANIA";"Não eleito";1634;38,07;426;"MUNICIPAL";1;11;14;14;0;14;0;14;0;5080;5080;0;5080;0;4434;646;0;4292;4292;46;96;96;0;0;4292;0;0;4434
84514;22;"JAIR ROCHA";"PL";"PL - PDT / PT / MDB / PL / PSB / PSD";"Não eleito";2920;43;426;"MUNICIPAL";1;11;29;29;0;29;0;29;0;8920;8920;0;8920;0;7197;1723;0;6790;6790;104;303;303;0;0;6790;0;0;7197
84514;20;"CIDE GREIN";"PSC";"PSC";"Não eleito";487;7,17;426;"MUNICIPAL";1;11;29;29;0;29;0;29;0;8920;8920;0;8920;0;7197;1723;0;6790;6790;104;303;303;0;0;6790;0;0;7197
84514;43;"JOÃO KONJUNSKI";"PV";"PV - PSDB / PROS / PTB / PODE / PP / PV";"Eleito";3383;49,82;426;"MUNICIPAL";1;11;29;29;0;29;0;29;0;8920;8920;0;8920;0;7197;1723;0;6790;6790;104;303;303;0;0;6790;0;0;7197
84530;25;"LUIZ VIANA";"DEM";"DEM - DEM / MDB";"Não eleito";2049;24;426;"MUNICIPAL";1;11;41;41;0;41;0;41;0;11264;11264;0;11264;0;9165;2099;0;8537;8537;237;391;391;0;0;8537;0;0;9165
84530;55;"JERONIMO";"PSD";"PSD - PP / PODE / PL / PSD";"Eleito";6488;76;426;"MUNICIPAL";1;11;41;41;0;41;0;41;0;11264;11264;0;11264;0;9165;2099;0;8537;8537;237;391;391;0;0;8537;0;0;9165
84557;25;"TASSINHO";"DEM";"DEM - MDB / DEM / CIDADANIA / PSB";"Não eleito";1128;39,96;426;"MUNICIPAL";1;11;9;9;0;9;0;9;0;3311;3311;0;3311;0;2913;398;0;2823;2823;20;70;70;0;0;2823;0;0;2913
84557;13;"BRANCO";"PT";"PT - PT / PL";"Eleito";1695;60,04;426;"MUNICIPAL";1;11;9;9;0;9;0;9;0;3311;3311;0;3311;0;2913;398;0;2823;2823;20;70;70;0;0;2823;0;0;2913
84573;17;"ZÉ CARLOS";"PSL";"PSL - PP / PSL";"Eleito";2601;52,19;426;"MUNICIPAL";1;11;17;17;0;17;0;17;0;6429;6429;0;6429;0;5230;1199;0;4984;4984;62;184;184;0;0;4984;0;0;5230
84573;51;"OTNIEL";"PATRIOTA";"PATRIOTA";"Não eleito";370;7,42;426;"MUNICIPAL";1;11;17;17;0;17;0;17;0;6429;6429;0;6429;0;5230;1199;0;4984;4984;62;184;184;0;0;4984;0;0;5230
84573;20;"CASSIA";"PSC";"PSC - PSC / PSDB / PSD";"Não eleito";1913;38,38;426;"MUNICIPAL";1;11;17;17;0;17;0;17;0;6429;6429;0;6429;0;5230;1199;0;4984;4984;62;184;184;0;0;4984;0;0;5230
84573;18;"HAROLDO";"REDE";"REDE";"Não eleito";100;2,01;426;"MUNICIPAL";1;11;17;17;0;17;0;17;0;6429;6429;0;6429;0;5230;1199;0;4984;4984;62;184;184;0;0;4984;0;0;5230
84590;13;"ROGERIO BICHIM";"PT";"PT";"Não eleito";617;19,42;426;"MUNICIPAL";1;11;8;8;0;8;0;8;0;4115;4115;0;4115;0;3393;722;0;3177;3177;70;146;146;0;0;3177;0;0;3393
84590;55;"REINALDO GROLA";"PSD";"PSD - PL / PSD / MDB";"Eleito";2560;80,58;426;"MUNICIPAL";1;11;8;8;0;8;0;8;0;4115;4115;0;4115;0;3393;722;0;3177;3177;70;146;146;0;0;3177;0;0;3393
84611;20;"WALTER VOLPATO";"PSC";"PSC - PSC / REPUBLICANOS / PSD / PTB / PSDB / CIDADANIA";"Eleito";18674;45,73;426;"MUNICIPAL";1;11;126;126;0;126;0;126;0;64050;64050;0;64050;0;46265;17785;0;23742;40832;2336;3097;3097;0;0;23742;0;17090;46265
84611;11;"DE PAULA";"PP";"PP - PP / PSL / PATRIOTA / PSB / DC / MDB / SOLIDARIEDADE";"Não eleito";17090;41,85;426;"MUNICIPAL";1;11;126;126;0;126;0;126;0;64050;64050;0;64050;0;46265;17785;0;23742;40832;2336;3097;3097;0;0;23742;0;17090;46265
84611;36;"FERNANDINHO";"PTC";"PTC";"Não eleito";726;1,78;426;"MUNICIPAL";1;11;126;126;0;126;0;126;0;64050;64050;0;64050;0;46265;17785;0;23742;40832;2336;3097;3097;0;0;23742;0;17090;46265
84611;13;"BIANCO";"PT";"PT";"Não eleito";4342;10,63;426;"MUNICIPAL";1;11;126;126;0;126;0;126;0;64050;64050;0;64050;0;46265;17785;0;23742;40832;2336;3097;3097;0;0;23742;0;17090;46265
84638;55;"LEILA AMADEI";"PSD";"PSD - PP / DEM / PSD";"Eleito";3446;100;426;"MUNICIPAL";1;11;16;16;0;16;0;16;0;6320;6320;0;6320;0;5014;1306;0;3446;3446;502;1066;1066;0;0;3446;0;0;5014
84654;51;"TATINHA";"PATRIOTA";"PATRIOTA - PATRIOTA / PSD";"Não eleito";2010;38,49;426;"MUNICIPAL";1;11;19;19;0;19;0;19;0;6588;6588;0;6588;0;5443;1145;0;5222;5222;77;144;144;0;0;5222;0;0;5443
84654;12;"PROFESSOR ADÃO";"PDT";"PDT";"Não eleito";1179;22,58;426;"MUNICIPAL";1;11;19;19;0;19;0;19;0;6588;6588;0;6588;0;5443;1145;0;5222;5222;77;144;144;0;0;5222;0;0;5443
84654;17;"OBERDAM";"PSL";"PSL - PSL / PODE";"Eleito";2033;38,93;426;"MUNICIPAL";1;11;19;19;0;19;0;19;0;6588;6588;0;6588;0;5443;1145;0;5222;5222;77;144;144;0;0;5222;0;0;5443
84670;55;"IZANILDO BRAMBATI";"PSD";"PSD - PP / PTB / PSD / MDB / PDT";"Não eleito";6675;48,95;426;"MUNICIPAL";1;11;47;47;0;47;0;47;0;17219;17219;0;17219;0;14234;2985;0;13637;13637;223;374;374;0;0;13637;0;0;14234
84670;45;"KARLA GALENDE";"PSDB";"PSDB - PSDB / PL";"Eleito";6962;51,05;426;"MUNICIPAL";1;11;47;47;0;47;0;47;0;17219;17219;0;17219;0;14234;2985;0;13637;13637;223;374;374;0;0;13637;0;0;14234
84697;25;"ADILTO FERRARI";"DEM";"DEM - DEM / PDT";"Eleito";3866;51,14;426;"MUNICIPAL";1;11;25;25;0;25;0;25;0;9253;9253;0;9253;0;7835;1418;0;7560;7560;86;189;189;0;0;7560;0;0;7835
84697;15;"BRITO DA FARMÁCIA";"MDB";"MDB - PP / MDB / PSD";"Não eleito";3694;48,86;426;"MUNICIPAL";1;11;25;25;0;25;0;25;0;9253;9253;0;9253;0;7835;1418;0;7560;7560;86;189;189;0;0;7560;0;0;7835
84719;55;"NELTON BRUM";"PSD";"PSD - CIDADANIA / PSD";"Eleito";2238;100;426;"MUNICIPAL";1;11;8;8;0;8;0;8;0;3245;3245;0;3245;0;2852;393;0;2238;2238;201;413;413;0;0;2238;0;0;2852
58009;28;"DJAMIM FERREIRA";"PRTB";"PRTB - PRTB / SOLIDARIEDADE";"Não eleito";129;0,86;426;"MUNICIPAL";1;11;53;53;0;53;0;53;0;18630;18630;0;18630;0;15561;3069;0;15002;15002;134;425;425;0;0;15002;0;0;15561
58009;19;"MANEL DA OTICA";"PODE";"PODE";"Não eleito";303;2,02;426;"MUNICIPAL";1;11;53;53;0;53;0;53;0;18630;18630;0;18630;0;15561;3069;0;15002;15002;134;425;425;0;0;15002;0;0;15561
58009;20;"ARMANDO CARNEIRO";"PSC";"PSC - PP / PSL / PSC / PSDB";"Não eleito";6615;44,09;426;"MUNICIPAL";1;11;53;53;0;53;0;53;0;18630;18630;0;18630;0;15561;3069;0;15002;15002;134;425;425;0;0;15002;0;0;15561
58009;25;"FÁTIMA PACHECO";"DEM";"DEM - MDB / PL / DEM / REPUBLICANOS / PT";"Eleito";7829;52,19;426;"MUNICIPAL";1;11;53;53;0;53;0;53;0;18630;18630;0;18630;0;15561;3069;0;15002;15002;134;425;425;0;0;15002;0;0;15561
58009;70;"DOUTOR LEANDRO";"AVANTE";"AVANTE";"Não eleito";126;0,84;426;"MUNICIPAL";1;11;53;53;0;53;0;53;0;18630;18630;0;18630;0;15561;3069;0;15002;15002;134;425;425;0;0;15002;0;0;15561
58017;13;"ZEQUINHA MIGUEL";"PT";"PT - PSOL / PT";"Não eleito";1804;2,1;426;"MUNICIPAL";1;11;364;364;0;364;0;364;0;130059;130059;0;130059;0;94001;36058;0;85783;85783;3070;5148;5148;0;0;85783;0;0;94001
58017;12;"CLAUDINHO";"PDT";"PDT - PDT / PSB";"Não eleito";3376;3,94;426;"MUNICIPAL";1;11;364;364;0;364;0;364;0;130059;130059;0;130059;0;94001;36058;0;85783;85783;3070;5148;5148;0;0;85783;0;0;94001
58017;28;"RAFAELLE FIRMINO";"PRTB";"PRTB";"Não eleito";1042;1,21;426;"MUNICIPAL";1;11;364;364;0;364;0;364;0;130059;130059;0;130059;0;94001;36058;0;85783;85783;3070;5148;5148;0;0;85783;0;0;94001
58017;43;"MARIO DESCHAMPS";"PV";"PV";"Não eleito";183;0,21;426;"MUNICIPAL";1;11;364;364;0;364;0;364;0;130059;130059;0;130059;0;94001;36058;0;85783;85783;3070;5148;5148;0;0;85783;0;0;94001
58017;15;"FERNANDO JORDÃO";"MDB";"MDB - PL / CIDADANIA / MDB / REPUBLICANOS / PSC / PTC / PODE / PSDB / PATRIOTA / PROS";"Eleito";45172;52,66;426;"MUNICIPAL";1;11;364;364;0;364;0;364;0;130059;130059;0;130059;0;94001;36058;0;85783;85783;3070;5148;5148;0;0;85783;0;0;94001
58017;17;"ALEXANDRE BUIÚ O AMIGO DO POVO";"PSL";"PSL";"Não eleito";548;0,64;426;"MUNICIPAL";1;11;364;364;0;364;0;364;0;130059;130059;0;130059;0;94001;36058;0;85783;85783;3070;5148;5148;0;0;85783;0;0;94001
58017;27;"VAGUINHO";"DC";"DC";"Não eleito";1991;2,32;426;"MUNICIPAL";1;11;364;364;0;364;0;364;0;130059;130059;0;130059;0;94001;36058;0;85783;85783;3070;5148;5148;0;0;85783;0;0;94001
58017;65;"JANE MOTÉ";"PC do B";"PC do B";"Não eleito";569;0,66;426;"MUNICIPAL";1;11;364;364;0;364;0;364;0;130059;130059;0;130059;0;94001;36058;0;85783;85783;3070;5148;5148;0;0;85783;0;0;94001
58017;11;"ZÉ AUGUSTO";"PP";"PP - AVANTE / SOLIDARIEDADE / PP / PSD";"Não eleito";31098;36,25;426;"MUNICIPAL";1;11;364;364;0;364;0;364;0;130059;130059;0;130059;0;94001;36058;0;85783;85783;3070;5148;5148;0;0;85783;0;0;94001
58025;55;"MARCELA";"PSD";"PSD - PP / MDB / PSD";"Não eleito";1737;20,98;426;"MUNICIPAL";1;11;29;29;0;29;0;29;0;10792;10792;0;10792;0;8782;2010;0;8280;8280;148;354;354;0;0;8280;0;0;8782
58025;20;"ALUÍSIO D&apos;ELIAS";"PSC";"PSC - PSC / DEM / PRTB / PATRIOTA";"Eleito";3747;45,25;426;"MUNICIPAL";1;11;29;29;0;29;0;29;0;10792;10792;0;10792;0;8782;2010;0;8280;8280;148;354;354;0;0;8280;0;0;8782
58025;10;"REGINA CONTADORA";"REPUBLICANOS";"REPUBLICANOS";"Não eleito";213;2,57;426;"MUNICIPAL";1;11;29;29;0;29;0;29;0;10792;10792;0;10792;0;8782;2010;0;8280;8280;148;354;354;0;0;8280;0;0;8782
58025;17;"ROGERIO BATISTA";"PSL";"PSL - PSL / PSDB";"Não eleito";2583;31,2;426;"MUNICIPAL";1;11;29;29;0;29;0;29;0;10792;10792;0;10792;0;8782;2010;0;8280;8280;148;354;354;0;0;8280;0;0;8782
58033;11;"LIVIA DE CHIQUINHO";"PP";"PP - PP / PSC / CIDADANIA / DEM / AVANTE";"Eleito";40620;63,34;426;"MUNICIPAL";1;11;250;250;0;250;0;250;0;98336;98336;0;98336;0;71772;26564;0;64135;64135;2557;5080;5080;0;0;64135;0;0;71772
58033;12;"JORGE RESENDE";"PDT";"PDT";"Não eleito";1738;2,71;426;"MUNICIPAL";1;11;250;250;0;250;0;250;0;98336;98336;0;98336;0;71772;26564;0;64135;64135;2557;5080;5080;0;0;64135;0;0;71772
58033;17;"HERIKA DA VIRTUOSA";"PSL";"PSL";"Não eleito";2644;4,12;426;"MUNICIPAL";1;11;250;250;0;250;0;250;0;98336;98336;0;98336;0;71772;26564;0;64135;64135;2557;5080;5080;0;0;64135;0;0;71772
58033;77;"RODRIGO MEIRA";"SOLIDARIEDADE";"SOLIDARIEDADE - SOLIDARIEDADE / PODE / PMB";"Não eleito";3010;4,69;426;"MUNICIPAL";1;11;250;250;0;250;0;250;0;98336;98336;0;98336;0;71772;26564;0;64135;64135;2557;5080;5080;0;0;64135;0;0;71772
58033;22;"ANDRÉ";"PL";"PL - PL / REPUBLICANOS / MDB / PRTB / PSDB / PATRIOTA / PSD / PROS";"Não eleito";15800;24,64;426;"MUNICIPAL";1;11;250;250;0;250;0;250;0;98336;98336;0;98336;0;71772;26564;0;64135;64135;2557;5080;5080;0;0;64135;0;0;71772
58033;43;"NORBERTO";"PV";"PV";"Não eleito";323;0,5;426;"MUNICIPAL";1;11;250;250;0;250;0;250;0;98336;98336;0;98336;0;71772;26564;0;64135;64135;2557;5080;5080;0;0;64135;0;0;71772
58041;22;"CRISTIANO SANTOS";"PL";"PL";"Não eleito";25565;12,63;426;"MUNICIPAL";1;11;865;865;0;865;0;865;0;325796;325796;0;325796;0;246114;79682;0;202393;202393;14465;29256;27598;1658;0;202393;0;0;246114
58041;50;"NEUZINHA JORNALEIRA";"PSOL";"PSOL";"Não eleito";3786;1,87;426;"MUNICIPAL";1;11;865;865;0;865;0;865;0;325796;325796;0;325796;0;246114;79682;0;202393;202393;14465;29256;27598;1658;0;202393;0;0;246114
58041;55;"JUNIOR CRUZ";"PSD";"PSD";"Não eleito";8301;4,1;426;"MUNICIPAL";1;11;865;865;0;865;0;865;0;325796;325796;0;325796;0;246114;79682;0;202393;202393;14465;29256;27598;1658;0;202393;0;0;246114
58041;15;"WAGUINHO";"MDB";"MDB - PRTB / PSDB / PTB / SOLIDARIEDADE / PODE / REPUBLICANOS / PT / PP / PROS / MDB / PSL / PDT / PSC / PTC / PMB / PATRIOTA / PV / CIDADANIA";"Eleito";162720;80,4;426;"MUNICIPAL";1;11;865;865;0;865;0;865;0;325796;325796;0;325796;0;246114;79682;0;202393;202393;14465;29256;27598;1658;0;202393;0;0;246114
58041;65;"ASSIS FREITAS";"PC do B";"PC do B";"Não eleito";2021;1;426;"MUNICIPAL";1;11;865;865;0;865;0;865;0;325796;325796;0;325796;0;246114;79682;0;202393;202393;14465;29256;27598;1658;0;202393;0;0;246114
58050;10;"MARIO ESTEVES";"REPUBLICANOS";"REPUBLICANOS - REPUBLICANOS / DEM / MDB / PSC / PL / PTB / PSDB / PSL / PSD";"Eleito";21424;47,15;426;"MUNICIPAL";1;11;194;194;0;194;0;194;0;69676;69676;0;69676;0;50443;19233;0;45441;45441;1883;3119;3119;0;0;45441;0;0;50443
58050;51;"CEZINHA DO MERCADO";"PATRIOTA";"PATRIOTA - PRTB / PODE / PMB / PATRIOTA";"Não eleito";13880;30,55;426;"MUNICIPAL";1;11;194;194;0;194;0;194;0;69676;69676;0;69676;0;50443;19233;0;45441;45441;1883;3119;3119;0;0;45441;0;0;50443
58050;11;"CRISTIANO ALMEIDA";"PP";"PP";"Não eleito";8746;19,25;426;"MUNICIPAL";1;11;194;194;0;194;0;194;0;69676;69676;0;69676;0;50443;19233;0;45441;45441;1883;3119;3119;0;0;45441;0;0;50443
58050;65;"MAURO ARÊDES";"PC do B";"PC do B";"Não eleito";210;0,46;426;"MUNICIPAL";1;11;194;194;0;194;0;194;0;69676;69676;0;69676;0;50443;19233;0;45441;45441;1883;3119;3119;0;0;45441;0;0;50443
58050;13;"DR FLÁVIO HENRIQUE";"PT";"PT - PSOL / PT";"Não eleito";873;1,92;426;"MUNICIPAL";1;11;194;194;0;194;0;194;0;69676;69676;0;69676;0;50443;19233;0;45441;45441;1883;3119;3119;0;0;45441;0;0;50443
58050;27;"BRUNO ALVARENGA";"DC";"DC";"Não eleito";308;0,68;426;"MUNICIPAL";1;11;194;194;0;194;0;194;0;69676;69676;0;69676;0;50443;19233;0;45441;45441;1883;3119;3119;0;0;45441;0;0;50443
58068;27;"NETO SARDINHA";"DC";"DC - DC / SOLIDARIEDADE / PSC";"Não eleito";3351;35,28;426;"MUNICIPAL";1;11;25;25;0;25;0;25;0;11990;11990;0;11990;0;9842;2148;0;9497;9497;71;274;274;0;0;9497;0;0;9842
58068;40;"ALEXANDRE NOGUEIRA";"PSB";"PSB - PSB / PDT";"Não eleito";356;3,75;426;"MUNICIPAL";1;11;25;25;0;25;0;25;0;11990;11990;0;11990;0;9842;2148;0;9497;9497;71;274;274;0;0;9497;0;0;9842
58068;55;"GEANE";"PSD";"PSD - PSD / PODE";"Eleito";3359;35,37;426;"MUNICIPAL";1;11;25;25;0;25;0;25;0;11990;11990;0;11990;0;9842;2148;0;9497;9497;71;274;274;0;0;9497;0;0;9842
58068;15;"RENATINHO MEDEIROS";"MDB";"MDB - MDB / PSDB / PMB";"Não eleito";2431;25,6;426;"MUNICIPAL";1;11;25;25;0;25;0;25;0;11990;11990;0;11990;0;9842;2148;0;9497;9497;71;274;274;0;0;9497;0;0;9842
58076;36;"DR.ALCIO PEREIRA";"PTC";"PTC";"Não eleito";1123;1,33;426;"MUNICIPAL";1;11;375;375;0;375;0;375;0;133606;133606;0;133606;0;100596;33010;0;84273;84273;6266;10057;9982;75;0;84273;0;0;100596
58076;51;"CAPITÃO DANIEL ABREU";"PATRIOTA";"PATRIOTA";"Não eleito";4820;5,72;426;"MUNICIPAL";1;11;375;375;0;375;0;375;0;133606;133606;0;133606;0;100596;33010;0;84273;84273;6266;10057;9982;75;0;84273;0;0;100596
58076;13;"PROFESSORA CLARICE";"PT";"PT";"Não eleito";6479;7,69;426;"MUNICIPAL";1;11;375;375;0;375;0;375;0;133606;133606;0;133606;0;100596;33010;0;84273;84273;6266;10057;9982;75;0;84273;0;0;100596
58076;12;"TUCA";"PDT";"PDT";"Não eleito";1078;1,28;426;"MUNICIPAL";1;11;375;375;0;375;0;375;0;133606;133606;0;133606;0;100596;33010;0;84273;84273;6266;10057;9982;75;0;84273;0;0;100596
58076;25;"RODRIGO DRABLE";"DEM";"DEM - DC / DEM / PSDB / PP / PV / PSL / PL / PSC";"Eleito";43323;51,41;426;"MUNICIPAL";1;11;375;375;0;375;0;375;0;133606;133606;0;133606;0;100596;33010;0;84273;84273;6266;10057;9982;75;0;84273;0;0;100596
58076;55;"BRUNO MARINI";"PSD";"PSD - REPUBLICANOS / PRTB / PSD";"Não eleito";7936;9,42;426;"MUNICIPAL";1;11;375;375;0;375;0;375;0;133606;133606;0;133606;0;100596;33010;0;84273;84273;6266;10057;9982;75;0;84273;0;0;100596
58076;77;"JACKSON";"SOLIDARIEDADE";"SOLIDARIEDADE - SOLIDARIEDADE / MDB";"Não eleito";2093;2,48;426;"MUNICIPAL";1;11;375;375;0;375;0;375;0;133606;133606;0;133606;0;100596;33010;0;84273;84273;6266;10057;9982;75;0;84273;0;0;100596
58076;19;"PAULO CESAR ALVES - PC";"PODE";"PODE";"Não eleito";1266;1,5;426;"MUNICIPAL";1;11;375;375;0;375;0;375;0;133606;133606;0;133606;0;100596;33010;0;84273;84273;6266;10057;9982;75;0;84273;0;0;100596
58076;23;"THIAGO VALÉRIO";"CIDADANIA";"CIDADANIA - CIDADANIA / PSB";"Não eleito";15247;18,09;426;"MUNICIPAL";1;11;375;375;0;375;0;375;0;133606;133606;0;133606;0;100596;33010;0;84273;84273;6266;10057;9982;75;0;84273;0;0;100596
58076;50;"PETTERSON MAGNO";"PSOL";"PSOL";"Não eleito";908;1,08;426;"MUNICIPAL";1;11;375;375;0;375;0;375;0;133606;133606;0;133606;0;100596;33010;0;84273;84273;6266;10057;9982;75;0;84273;0;0;100596
58084;15;"LAURO FABRI";"MDB";"MDB - MDB / SOLIDARIEDADE";"Não eleito";3236;47,8;426;"MUNICIPAL";1;11;24;24;0;24;0;24;0;8498;8498;0;8498;0;7132;1366;0;3378;6770;80;282;282;0;0;3378;0;3392;7132
58084;11;"DR. SILVESTRE";"PP";"PP - PP / DEM";"Não eleito";3392;50,1;426;"MUNICIPAL";1;11;24;24;0;24;0;24;0;8498;8498;0;8498;0;7132;1366;0;3378;6770;80;282;282;0;0;3378;0;3392;7132
58084;28;"VALÉRIA";"PRTB";"PRTB";"Não eleito";142;2,1;426;"MUNICIPAL";1;11;24;24;0;24;0;24;0;8498;8498;0;8498;0;7132;1366;0;3378;6770;80;282;282;0;0;3378;0;3392;7132
58092;70;"MARLON JARDIM";"AVANTE";"AVANTE - AVANTE / PATRIOTA";"Não eleito";5798;38,45;426;"MUNICIPAL";1;11;63;63;0;63;0;63;0;22059;22059;0;22059;0;16823;5236;0;15080;15080;486;1257;1257;0;0;15080;0;0;16823
58092;43;"JOÃO DO PV";"PV";"PV";"Não eleito";185;1,23;426;"MUNICIPAL";1;11;63;63;0;63;0;63;0;22059;22059;0;22059;0;16823;5236;0;15080;15080;486;1257;1257;0;0;15080;0;0;16823
58092;22;"PAULO BARROS";"PL";"PL - PP / PSL / PL / PC do B / PROS";"Eleito";7512;49,81;426;"MUNICIPAL";1;11;63;63;0;63;0;63;0;22059;22059;0;22059;0;16823;5236;0;15080;15080;486;1257;1257;0;0;15080;0;0;16823
58092;20;"MACILIO DA ULFER";"PSC";"PSC";"Não eleito";138;0,92;426;"MUNICIPAL";1;11;63;63;0;63;0;63;0;22059;22059;0;22059;0;16823;5236;0;15080;15080;486;1257;1257;0;0;15080;0;0;16823
58092;77;"ANTONIO GONÇALVES";"SOLIDARIEDADE";"SOLIDARIEDADE";"Não eleito";1447;9,6;426;"MUNICIPAL";1;11;63;63;0;63;0;63;0;22059;22059;0;22059;0;16823;5236;0;15080;15080;486;1257;1257;0;0;15080;0;0;16823
58106;55;"LIGIA DO NELSON DO POSTO";"PSD";"PSD - PSD / PODE / PATRIOTA";"Não eleito";2965;9,74;426;"MUNICIPAL";1;11;114;114;0;114;0;114;0;41007;41007;0;41007;0;32547;8460;0;30441;30441;650;1456;1456;0;0;30441;0;0;32547
